date,bike_stands,available_bike_stands,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure
2024-04-04 20:51:32,20,14,15.350000381469727,55.0,6.356236934661865,13.701791763305664,0.0,0.0,981.7291870117188
2024-04-04 18:53:16,20,13,15.350000381469727,55.0,6.356236934661865,13.701791763305664,0.0,0.0,981.7291870117188
2024-04-04 19:10:00,20,13,14.25,57.0,5.846774578094482,12.511861801147461,0.0,0.0,982.3798217773438
2024-04-04 20:11:05,20,16,13.550000190734863,63.0,6.639784812927246,12.064830780029297,0.0,0.0,982.8812255859375
2024-04-04 21:09:33,20,14,13.550000190734863,63.0,6.639784812927246,12.064830780029297,0.0,0.0,982.8812255859375
2024-04-04 22:09:43,20,13,11.5,68.0,5.797409534454346,9.960200309753418,0.0,0.0,984.0980834960938
2024-04-04 23:11:46,20,13,11.0,74.0,6.543144702911377,9.64927864074707,0.0,0.0,984.5242309570312
2024-04-05 00:46:58,20,14,10.300000190734863,75.0,6.061751365661621,9.197200775146484,0.0,0.0,985.3135986328125
2024-04-05 01:43:49,20,14,10.300000190734863,75.0,6.061751365661621,9.197200775146484,0.0,0.0,985.3135986328125
2024-04-05 02:17:54,20,14,8.600000381469727,85.0,6.220258712768555,7.298236846923828,0.0,0.0,986.17822265625
2024-04-05 03:12:46,20,14,8.600000381469727,85.0,6.220258712768555,7.298236846923828,0.0,0.0,986.17822265625
2024-04-05 04:15:12,20,13,8.949999809265137,81.0,5.864559173583984,7.652675628662109,0.0,0.0,986.8961181640625
2024-04-05 05:10:22,20,11,8.949999809265137,81.0,5.864559173583984,7.652675628662109,0.0,0.0,986.8961181640625
2024-04-05 06:13:38,20,11,8.800000190734863,82.0,5.895590305328369,7.659887313842773,0.0,0.0,987.4588012695312
2024-04-05 07:10:13,20,7,8.800000190734863,82.0,5.895590305328369,7.659887313842773,0.0,0.0,987.4588012695312
2024-04-05 09:10:26,20,12,18.549999237060547,50.0,7.926782608032227,15.623767852783203,0.0,0.0,988.3743896484375
2024-04-05 10:12:15,20,14,19.450000762939453,42.0,6.200652122497559,16.269304275512695,0.0,0.0,987.9891357421875
2024-04-05 11:09:05,20,15,19.450000762939453,42.0,6.200652122497559,16.269304275512695,0.0,0.0,987.9891357421875
2024-04-05 12:18:24,20,18,21.700000762939453,39.0,7.140815734863281,18.84488296508789,0.0,0.0,986.5872802734375
2024-04-05 13:11:58,20,20,21.700000762939453,39.0,7.140815734863281,18.84488296508789,0.0,0.0,986.5872802734375
2024-04-05 14:12:14,20,20,22.049999237060547,42.0,8.54362964630127,18.627304077148438,0.0,0.0,985.5596923828125
2024-04-05 15:10:40,20,13,22.049999237060547,42.0,8.54362964630127,18.627304077148438,0.0,0.0,985.5596923828125
2024-04-05 16:14:28,20,14,20.799999237060547,48.0,9.388317108154297,18.630496978759766,0.0,0.0,985.134765625
2024-04-05 17:09:17,20,12,20.799999237060547,48.0,9.388317108154297,18.630496978759766,0.0,0.0,985.134765625
2024-04-05 18:13:07,20,11,16.549999237060547,62.0,9.241521835327148,15.596746444702148,0.0,0.0,984.7658081054688
2024-04-05 19:10:04,20,8,16.549999237060547,62.0,9.241521835327148,15.596746444702148,0.0,0.0,984.7658081054688
2024-04-05 20:11:25,20,7,14.300000190734863,67.0,8.254100799560547,13.302194595336914,0.0,0.0,985.8682861328125
2024-04-05 21:10:06,20,9,14.300000190734863,67.0,8.254100799560547,13.302194595336914,0.0,0.0,985.8682861328125
2024-04-05 22:10:31,20,9,12.649999618530273,73.0,7.935349464416504,11.517711639404297,0.0,0.0,985.9711303710938
2024-04-05 23:11:48,20,10,12.800000190734863,73.0,8.079869270324707,11.800247192382812,0.0,0.0,985.5045166015625
2024-04-06 00:44:40,20,11,11.600000381469727,81.0,8.449729919433594,10.741990089416504,0.0,0.0,986.0439453125
2024-04-06 01:41:32,20,11,11.600000381469727,81.0,8.449729919433594,10.741990089416504,0.0,0.0,986.0439453125
2024-04-06 02:16:21,20,11,10.850000381469727,83.0,8.076704978942871,10.085103034973145,0.0,0.0,986.8278198242188
2024-04-06 03:12:09,20,11,10.850000381469727,83.0,8.076704978942871,10.085103034973145,0.0,0.0,986.8278198242188
2024-04-06 04:13:38,20,11,10.100000381469727,88.0,8.202025413513184,9.196697235107422,0.0,0.0,986.45068359375
2024-04-06 05:10:49,20,11,10.100000381469727,88.0,8.202025413513184,9.196697235107422,0.0,0.0,986.45068359375
2024-04-06 06:13:00,20,11,10.649999618530273,87.0,8.574773788452148,10.041520118713379,0.0,0.0,986.9978637695312
2024-04-06 07:10:03,20,12,10.649999618530273,87.0,8.574773788452148,10.041520118713379,0.0,0.0,986.9978637695312
2024-04-06 08:13:05,20,12,16.25,66.0,9.88844108581543,15.360151290893555,0.0,0.0,987.6357421875
2024-04-06 09:10:31,20,14,16.25,66.0,9.88844108581543,15.360151290893555,0.0,0.0,987.6357421875
2024-04-06 10:10:56,20,13,21.549999237060547,52.0,11.277599334716797,21.51614761352539,0.0,0.0,987.5393676757812
2024-04-06 11:08:08,20,15,21.549999237060547,52.0,11.277599334716797,21.51614761352539,0.0,0.0,987.5393676757812
2024-04-06 12:17:39,20,17,25.100000381469727,39.0,10.174995422363281,24.383983612060547,0.0,0.0,986.4642944335938
2024-04-06 13:11:42,20,18,25.100000381469727,39.0,10.174995422363281,24.383983612060547,0.0,0.0,986.4642944335938
2024-04-06 14:08:30,20,20,25.899999618530273,34.0,8.839706420898438,23.520095825195312,0.0,0.0,985.3858032226562
2024-04-06 15:09:13,20,17,26.049999237060547,36.0,9.821581840515137,24.488174438476562,0.0,0.0,985.0137329101562
2024-04-06 16:12:42,20,19,25.049999237060547,40.0,10.509801864624023,24.315397262573242,0.0,0.0,984.9092407226562
2024-04-06 17:10:26,20,17,25.049999237060547,40.0,10.509801864624023,24.315397262573242,0.0,0.0,984.9092407226562
2024-04-06 18:12:15,20,20,19.700000762939453,61.0,11.96854305267334,19.69761848449707,0.0,0.0,985.2091674804688
2024-04-06 19:08:06,20,18,19.700000762939453,61.0,11.96854305267334,19.69761848449707,0.0,0.0,985.2091674804688
2024-04-06 20:12:02,20,18,16.350000381469727,73.0,11.499211311340332,16.40283203125,0.0,0.0,986.1953125
2024-04-06 21:09:53,20,19,16.350000381469727,73.0,11.499211311340332,16.40283203125,0.0,0.0,986.1953125
2024-04-06 22:09:03,20,17,14.399999618530273,76.0,10.222820281982422,14.245285034179688,0.0,0.0,986.363525390625
2024-04-06 23:10:35,20,16,12.949999809265137,89.0,11.179576873779297,13.12559700012207,0.0,0.0,986.29541015625
2024-04-07 00:51:40,20,19,12.300000190734863,88.0,10.369016647338867,12.233518600463867,0.0,0.0,986.6080932617188
2024-04-07 01:52:14,20,19,11.75,88.0,9.827295303344727,11.664827346801758,0.0,0.0,986.3515014648438
2024-04-07 02:21:04,20,19,11.75,88.0,9.827295303344727,11.664827346801758,0.0,0.0,986.3515014648438
2024-04-07 03:11:29,20,19,11.350000381469727,91.0,9.933135032653809,11.347343444824219,0.0,0.0,986.4021606445312
2024-04-07 04:14:04,20,19,10.600000381469727,95.0,9.831981658935547,10.451292037963867,0.0,0.0,986.3154296875
2024-04-07 05:11:34,20,19,10.600000381469727,95.0,9.831981658935547,10.451292037963867,0.0,0.0,986.3154296875
2024-04-07 06:12:24,20,18,10.399999618530273,91.0,8.993668556213379,9.921092987060547,0.0,0.0,986.968994140625
2024-04-07 07:09:31,20,19,10.399999618530273,91.0,8.993668556213379,9.921092987060547,0.0,0.0,986.968994140625
2024-04-07 08:14:29,20,20,17.5,61.0,9.89560317993164,17.179479598999023,0.0,0.0,987.677734375
2024-04-07 09:10:41,20,20,17.5,61.0,9.89560317993164,17.179479598999023,0.0,0.0,987.677734375
2024-04-07 10:09:50,20,18,22.799999237060547,49.0,11.530014991760254,22.939273834228516,0.0,0.0,987.8671875
2024-04-07 11:09:27,20,16,22.799999237060547,49.0,11.530014991760254,22.939273834228516,0.0,0.0,987.8671875
2024-04-07 12:16:56,20,19,25.799999237060547,41.0,11.553646087646484,25.649192810058594,0.0,0.0,987.2157592773438
2024-04-07 13:12:52,20,19,25.799999237060547,41.0,11.553646087646484,25.649192810058594,0.0,0.0,987.2157592773438
2024-04-07 14:09:43,20,19,26.200000762939453,44.0,12.988451957702637,25.216716766357422,0.0,0.0,986.4827880859375
2024-04-07 15:10:51,20,19,26.600000381469727,35.0,9.88577651977539,24.80742835998535,0.0,0.0,986.4275512695312
2024-04-07 16:11:25,20,15,25.350000381469727,36.0,9.203375816345215,23.263748168945312,0.0,0.0,986.3938598632812
2024-04-07 17:09:46,20,18,25.350000381469727,36.0,9.203375816345215,23.263748168945312,0.0,0.0,986.3938598632812
2024-04-07 18:12:22,20,19,21.450000762939453,57.0,12.57799243927002,20.975875854492188,0.0,0.0,986.076416015625
2024-04-07 19:08:08,20,20,21.450000762939453,57.0,12.57799243927002,20.975875854492188,0.0,0.0,986.076416015625
2024-04-07 20:10:09,20,19,18.049999237060547,61.0,10.41392993927002,17.208133697509766,0.0,0.0,986.3837280273438
2024-04-07 21:10:03,20,18,18.049999237060547,61.0,10.41392993927002,17.208133697509766,0.0,0.0,986.3837280273438
2024-04-07 22:09:30,20,18,16.049999237060547,70.0,10.57861042022705,15.918676376342773,0.0,0.0,986.0650024414062
2024-04-07 23:10:42,20,18,15.300000190734863,75.0,10.894259452819824,15.315427780151367,0.0,0.0,985.9810791015625
2024-04-08 00:47:45,20,18,13.800000190734863,81.0,10.595402717590332,13.936605453491211,0.0,0.0,985.3279418945312
2024-04-08 01:51:07,20,18,15.350000381469727,64.0,8.576361656188965,14.644201278686523,0.0,0.0,985.4061279296875
2024-04-08 02:20:31,20,18,15.350000381469727,64.0,8.576361656188965,14.644201278686523,0.0,0.0,985.4061279296875
2024-04-08 03:12:03,20,18,14.300000190734863,73.0,9.524873733520508,14.016340255737305,0.0,0.0,985.1910400390625
